"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"UPM00033345","KIEV, UP","2013-11-02",,,"49",,"44"
"UPM00033345","KIEV, UP","2013-11-03",,,"54","62",
"UPM00033345","KIEV, UP","2013-11-04",,,"51","56",
"UPM00033345","KIEV, UP","2013-11-05",,,"55","64","45"
"UPM00033345","KIEV, UP","2013-11-06","0.75",,"55","63",
"UPM00033345","KIEV, UP","2013-11-07",,,"43",,
"UPM00033345","KIEV, UP","2013-11-08","0.00",,"51",,"39"
"UPM00033345","KIEV, UP","2013-11-09",,,"52","57","45"
"UPM00033345","KIEV, UP","2013-11-10",,,"51","54","49"
"UPM00033345","KIEV, UP","2013-11-11",,,"51",,"48"
"UPM00033345","KIEV, UP","2013-11-12","0.04",,"44",,
"UPM00033345","KIEV, UP","2013-11-13",,,"36",,
"UPM00033345","KIEV, UP","2013-11-14","0.04",,"40","44","36"
"UPM00033345","KIEV, UP","2013-11-15",,,"40","43",
"UPM00033345","KIEV, UP","2013-11-16",,,"39","42",
"UPM00033345","KIEV, UP","2013-11-17",,,"41","44","39"
"UPM00033345","KIEV, UP","2013-11-18",,,"40","48",
"UPM00033345","KIEV, UP","2013-11-19",,,"39",,"31"
"UPM00033345","KIEV, UP","2013-11-20",,,"43",,"41"
"UPM00033345","KIEV, UP","2013-11-21","0.11",,"46",,"41"
"UPM00033345","KIEV, UP","2013-11-22","0.94",,"41",,"40"
"UPM00033345","KIEV, UP","2013-11-23","0.43",,"43","43","40"
"UPM00033345","KIEV, UP","2013-11-24",,,"42",,"41"
"UPM00033345","KIEV, UP","2013-11-25","0.39",,"45",,
"UPM00033345","KIEV, UP","2013-11-26","0.02",,"33",,
"UPM00033345","KIEV, UP","2013-11-27",,,"28","33",
"UPM00033345","KIEV, UP","2013-11-28",,,"34",,"25"
"UPM00033345","KIEV, UP","2013-11-29","0.08",,"36","40",
"UPM00033345","KIEV, UP","2013-11-30",,,"35",,
"UPM00033345","KIEV, UP","2013-12-01",,,"38","41","35"
"UPM00033345","KIEV, UP","2013-12-02",,,"33","41",
"UPM00033345","KIEV, UP","2013-12-03",,,"28","33","23"
"UPM00033345","KIEV, UP","2013-12-04",,,"33","39",
"UPM00033345","KIEV, UP","2013-12-05",,,"35","38","32"
"UPM00033345","KIEV, UP","2013-12-06","0.09",,"32","34",
"UPM00033345","KIEV, UP","2013-12-07","0.04","0.8","32",,
"UPM00033345","KIEV, UP","2013-12-08","0.04","1.2","31","33",
"UPM00033345","KIEV, UP","2013-12-09","0.33","1.6","26",,
"UPM00033345","KIEV, UP","2013-12-10","0.02","3.5","17",,
"UPM00033345","KIEV, UP","2013-12-11",,"3.5","19",,
"UPM00033345","KIEV, UP","2013-12-12",,"3.9","31",,"24"
"UPM00033345","KIEV, UP","2013-12-13",,"2.4","33",,
"UPM00033345","KIEV, UP","2013-12-14",,"1.2","30","35",
"UPM00033345","KIEV, UP","2013-12-15",,"1.2","27","30",
"UPM00033345","KIEV, UP","2013-12-16",,"1.6","32","35","26"
"UPM00033345","KIEV, UP","2013-12-17",,"1.2","34","36",
"UPM00033345","KIEV, UP","2013-12-18",,"0.4","33","36",
"UPM00033345","KIEV, UP","2013-12-19",,"0.4","31",,
"UPM00033345","KIEV, UP","2013-12-20",,"0.4","26",,"24"
"UPM00033345","KIEV, UP","2013-12-21",,,"33","37","26"
"UPM00033345","KIEV, UP","2013-12-22",,,"35","45",
"UPM00033345","KIEV, UP","2013-12-23",,,"38","46",
"UPM00033345","KIEV, UP","2013-12-24",,,"37","45",
"UPM00033345","KIEV, UP","2013-12-25",,,"36","40","30"
"UPM00033345","KIEV, UP","2013-12-26",,,"35","40",
"UPM00033345","KIEV, UP","2013-12-27",,,"31",,"28"
"UPM00033345","KIEV, UP","2013-12-28",,,"35",,"32"
"UPM00033345","KIEV, UP","2013-12-29",,,"32",,
"UPM00033345","KIEV, UP","2013-12-30",,,"31","37",
"UPM00033345","KIEV, UP","2013-12-31",,,"30",,
"UPM00033345","KIEV, UP","2014-01-01","0.02","0.4","29","31","27"
"UPM00033345","KIEV, UP","2014-01-02","0.01","0.4","33",,"30"
"UPM00033345","KIEV, UP","2014-01-03",,,"34","34","32"
"UPM00033345","KIEV, UP","2014-01-04",,,"34","36",
"UPM00033345","KIEV, UP","2014-01-05","0.01",,"35",,"30"
"UPM00033345","KIEV, UP","2014-01-06","0.09",,"40",,
"UPM00033345","KIEV, UP","2014-01-07",,,"34","41",
"UPM00033345","KIEV, UP","2014-01-08","0.16",,"39",,"33"
"UPM00033345","KIEV, UP","2014-01-09",,,"42",,
"UPM00033345","KIEV, UP","2014-01-10",,,"41","45","38"
"UPM00033345","KIEV, UP","2014-01-11",,,"40","42",
"UPM00033345","KIEV, UP","2014-01-12",,,"36","38",
"UPM00033345","KIEV, UP","2014-01-13","0.16","0.8","31","34",
"UPM00033345","KIEV, UP","2014-01-14","0.00","1.6","29","34",
"UPM00033345","KIEV, UP","2014-01-15",,"1.2","34","37","24"
"UPM00033345","KIEV, UP","2014-01-16",,,"31",,
"UPM00033345","KIEV, UP","2014-01-17",,,"27",,
"UPM00033345","KIEV, UP","2014-01-18","0.12","0.4","30","37",
"UPM00033345","KIEV, UP","2014-01-19",,,"18","22","15"
"UPM00033345","KIEV, UP","2014-01-20",,,"14",,
"UPM00033345","KIEV, UP","2014-01-21",,,"14","17","10"
"UPM00033345","KIEV, UP","2014-01-22","0.24","3.9","15","16","14"
"UPM00033345","KIEV, UP","2014-01-23","0.09","5.9","11",,
"UPM00033345","KIEV, UP","2014-01-24",,"6.3","3","13",
"UPM00033345","KIEV, UP","2014-01-25",,"5.1","4","11",
"UPM00033345","KIEV, UP","2014-01-26",,"4.7","6","14","-1"
"UPM00033345","KIEV, UP","2014-01-27",,"4.7","7","13","1"
"UPM00033345","KIEV, UP","2014-01-28",,"4.3","10","13","6"
"UPM00033345","KIEV, UP","2014-01-29","0.13","3.9","5","13",
"UPM00033345","KIEV, UP","2014-01-30",,"3.5","-3","5","-10"
"UPM00033345","KIEV, UP","2014-01-31",,"3.5","2","13","-9"
"UPM00033345","KIEV, UP","2014-02-01",,"3.5","6","15","-4"
"UPM00033345","KIEV, UP","2014-02-02",,"3.1","11","19","0"
"UPM00033345","KIEV, UP","2014-02-03",,"3.1","15","25","4"
"UPM00033345","KIEV, UP","2014-02-04",,"3.1","19","39",
"UPM00033345","KIEV, UP","2014-02-05",,"3.1","25","42",
"UPM00033345","KIEV, UP","2014-02-06",,"2.8","26","36","13"
"UPM00033345","KIEV, UP","2014-02-07",,"2.8","31",,"27"
"UPM00033345","KIEV, UP","2014-02-08",,"2.4","32",,"29"
"UPM00033345","KIEV, UP","2014-02-09",,"2.0","34","36","32"
"UPM00033345","KIEV, UP","2014-02-10",,"1.2","34",,"31"
"UPM00033345","KIEV, UP","2014-02-11",,"0.8","37","42",
"UPM00033345","KIEV, UP","2014-02-12",,,"34",,"32"
"UPM00033345","KIEV, UP","2014-02-13",,,"37","40","35"
"UPM00033345","KIEV, UP","2014-02-14",,,"36","40",
"UPM00033345","KIEV, UP","2014-02-15",,,"34","39",
"UPM00033345","KIEV, UP","2014-02-16",,,"34","36",
"UPM00033345","KIEV, UP","2014-02-17","0.16",,"36","45","31"
"UPM00033345","KIEV, UP","2014-02-18",,,"37","46",
"UPM00033345","KIEV, UP","2014-02-19",,,"38","48",
"UPM00033345","KIEV, UP","2014-02-20",,,"38","43",
"UPM00033345","KIEV, UP","2014-02-21",,,"40","51",
"UPM00033345","KIEV, UP","2014-02-22",,,"40","43","32"
"UPM00033345","KIEV, UP","2014-02-23",,,"36","38",
"UPM00033345","KIEV, UP","2014-02-24",,,"34","39",
"UPM00033345","KIEV, UP","2014-02-25",,,"33","35","31"
"UPM00033345","KIEV, UP","2014-02-26",,,"33","39",
"UPM00033345","KIEV, UP","2014-02-27",,,"33","36","30"
"UPM00033345","KIEV, UP","2014-02-28",,,"33",,"30"
"UPM00033345","KIEV, UP","2014-03-01",,,"35","36","32"
"UPM00033345","KIEV, UP","2014-03-02","0.03",,"35","37","33"
"UPM00033345","KIEV, UP","2014-03-03","0.08",,"34",,"32"
"UPM00033345","KIEV, UP","2014-03-04",,,"35",,"33"
"UPM00033345","KIEV, UP","2014-03-05",,,"38","39",
"UPM00033345","KIEV, UP","2014-03-06",,,"38","40",
"UPM00033345","KIEV, UP","2014-03-07",,,"41","51",
"UPM00033345","KIEV, UP","2014-03-08",,,"37","48",
"UPM00033345","KIEV, UP","2014-03-09",,,"39","51",
"UPM00033345","KIEV, UP","2014-03-10",,,"40","55",
"UPM00033345","KIEV, UP","2014-03-11",,,"46","60",
"UPM00033345","KIEV, UP","2014-03-12",,,"43",,
"UPM00033345","KIEV, UP","2014-03-13",,,"46","60",
"UPM00033345","KIEV, UP","2014-03-14",,,"49","63",
"UPM00033345","KIEV, UP","2014-03-15",,,"47","62",
"UPM00033345","KIEV, UP","2014-03-16",,,"37","48",
"UPM00033345","KIEV, UP","2014-03-17","0.04","0.4","35",,
"UPM00033345","KIEV, UP","2014-03-18",,,"41",,
"UPM00033345","KIEV, UP","2014-03-19","0.17",,"45","51",
"UPM00033345","KIEV, UP","2014-03-20","0.00",,"46","56",
"UPM00033345","KIEV, UP","2014-03-21",,,"49","60","35"
"UPM00033345","KIEV, UP","2014-03-22",,,"55","69",
"UPM00033345","KIEV, UP","2014-03-23",,,"50","62",
"UPM00033345","KIEV, UP","2014-03-24",,,"54","65","40"
"UPM00033345","KIEV, UP","2014-03-25",,,"55","67","41"
"UPM00033345","KIEV, UP","2014-03-26",,,"56","66","45"
"UPM00033345","KIEV, UP","2014-03-27",,,"49","59",
"UPM00033345","KIEV, UP","2014-03-28",,,"46",,
"UPM00033345","KIEV, UP","2014-03-29",,,"38",,
"UPM00033345","KIEV, UP","2014-03-30",,,"43","55",
"UPM00033345","KIEV, UP","2014-03-31",,,"49","61",
"UPM00033345","KIEV, UP","2014-04-01","0.04",,"36",,
"UPM00033345","KIEV, UP","2014-04-02",,,"35","43",
"UPM00033345","KIEV, UP","2014-04-03",,,"43",,
"UPM00033345","KIEV, UP","2014-04-04",,,"47","56",
"UPM00033345","KIEV, UP","2014-04-05",,,"37","48",
"UPM00033345","KIEV, UP","2014-04-06",,,"43","56",
"UPM00033345","KIEV, UP","2014-04-07",,,"46","56",
"UPM00033345","KIEV, UP","2014-04-08",,,"53","65",
"UPM00033345","KIEV, UP","2014-04-09",,,"56","65",
"UPM00033345","KIEV, UP","2014-04-10",,,"43",,
"UPM00033345","KIEV, UP","2014-04-11",,,"40",,
"UPM00033345","KIEV, UP","2014-04-12",,,"38",,
"UPM00033345","KIEV, UP","2014-04-13",,,"42",,"39"
"UPM00033345","KIEV, UP","2014-04-14","0.04",,"46","57",
"UPM00033345","KIEV, UP","2014-04-15",,,"47","52",
"UPM00033345","KIEV, UP","2014-04-16","0.20",,"47","54",
"UPM00033345","KIEV, UP","2014-04-17",,,"51","59","45"
"UPM00033345","KIEV, UP","2014-04-18",,,"58","71",
"UPM00033345","KIEV, UP","2014-04-19",,,"57","61",
"UPM00033345","KIEV, UP","2014-04-20","0.03",,"59","67","54"
"UPM00033345","KIEV, UP","2014-04-21","0.01",,"54","62",
"UPM00033345","KIEV, UP","2014-04-22","0.16",,"59","69",
"UPM00033345","KIEV, UP","2014-04-23",,,"60","73",
"UPM00033345","KIEV, UP","2014-04-24",,,"56","65",
"UPM00033345","KIEV, UP","2014-04-25",,,"51","64",
"UPM00033345","KIEV, UP","2014-04-26",,,"53","67",
"UPM00033345","KIEV, UP","2014-04-27",,,"57","71",
"UPM00033345","KIEV, UP","2014-04-28",,,"59","69",
"UPM00033345","KIEV, UP","2014-04-29",,,"59","70",
"UPM00033345","KIEV, UP","2014-04-30",,,"61","72",
"UPM00033345","KIEV, UP","2014-05-01",,,"58","73",
"UPM00033345","KIEV, UP","2014-05-02",,,"59","72",
"UPM00033345","KIEV, UP","2014-05-03",,,"52","63",
"UPM00033345","KIEV, UP","2014-05-04",,,"55","68",
"UPM00033345","KIEV, UP","2014-05-05",,,"46","53",
"UPM00033345","KIEV, UP","2014-05-06",,,"43","54",
"UPM00033345","KIEV, UP","2014-05-07",,,"54","67",
"UPM00033345","KIEV, UP","2014-05-08",,,"59","70","45"
"UPM00033345","KIEV, UP","2014-05-09",,,"59","70","44"
"UPM00033345","KIEV, UP","2014-05-10",,,"53",,
"UPM00033345","KIEV, UP","2014-05-11",,,"59","70",
"UPM00033345","KIEV, UP","2014-05-12",,,"58",,"50"
"UPM00033345","KIEV, UP","2014-05-13",,,"55","67",
"UPM00033345","KIEV, UP","2014-05-14",,,"61","71",
"UPM00033345","KIEV, UP","2014-05-15","0.39",,"59","65","53"
"UPM00033345","KIEV, UP","2014-05-16",,,"66","75","56"
"UPM00033345","KIEV, UP","2014-05-17","0.03",,"65","76",
"UPM00033345","KIEV, UP","2014-05-18","1.34",,"63","70",
"UPM00033345","KIEV, UP","2014-05-19",,,"69","81",
"UPM00033345","KIEV, UP","2014-05-20","0.43",,"66","76","59"
"UPM00033345","KIEV, UP","2014-05-21","0.31",,"65","79",
"UPM00033345","KIEV, UP","2014-05-22",,,"70","82",
"UPM00033345","KIEV, UP","2014-05-23",,,"71","82",
"UPM00033345","KIEV, UP","2014-05-24",,,"72","84",
"UPM00033345","KIEV, UP","2014-05-25",,,"70","86",
"UPM00033345","KIEV, UP","2014-05-26",,,"72","85",
"UPM00033345","KIEV, UP","2014-05-27",,,"70","85",
"UPM00033345","KIEV, UP","2014-05-28",,,"71","81",
"UPM00033345","KIEV, UP","2014-05-29",,,"68","78",
"UPM00033345","KIEV, UP","2014-05-30",,,"63","73",
"UPM00033345","KIEV, UP","2014-05-31","1.14",,"62","69",
"UPM00033345","KIEV, UP","2014-06-01","0.10",,"64","73",
"UPM00033345","KIEV, UP","2014-06-02",,,"65","72",
"UPM00033345","KIEV, UP","2014-06-03",,,"66","76",
"UPM00033345","KIEV, UP","2014-06-04","0.08",,"64","69",
"UPM00033345","KIEV, UP","2014-06-05",,,"66",,
"UPM00033345","KIEV, UP","2014-06-06",,,"72","87",
"UPM00033345","KIEV, UP","2014-06-07",,,"72","87",
"UPM00033345","KIEV, UP","2014-06-08",,,"73","83",
"UPM00033345","KIEV, UP","2014-06-09",,,"71","80",
"UPM00033345","KIEV, UP","2014-06-10",,,"70",,
"UPM00033345","KIEV, UP","2014-06-11",,,"64","72","57"
"UPM00033345","KIEV, UP","2014-06-12",,,"68","76",
"UPM00033345","KIEV, UP","2014-06-13",,,"65","73",
"UPM00033345","KIEV, UP","2014-06-14",,,"58","66",
"UPM00033345","KIEV, UP","2014-06-15",,,"58","70",
"UPM00033345","KIEV, UP","2014-06-16",,,"59","69",
"UPM00033345","KIEV, UP","2014-06-17",,,"64","72",
"UPM00033345","KIEV, UP","2014-06-18",,,"59","68",
"UPM00033345","KIEV, UP","2014-06-19",,,"62","74",
"UPM00033345","KIEV, UP","2014-06-20",,,"65","76",
"UPM00033345","KIEV, UP","2014-06-21",,,"63","71",
"UPM00033345","KIEV, UP","2014-06-22",,,"58","69",
"UPM00033345","KIEV, UP","2014-06-23",,,"59","69",
"UPM00033345","KIEV, UP","2014-06-24",,,"61","73",
"UPM00033345","KIEV, UP","2014-06-25",,,"61","71",
"UPM00033345","KIEV, UP","2014-06-26",,,"55",,
"UPM00033345","KIEV, UP","2014-06-27","0.09",,"57","70",
"UPM00033345","KIEV, UP","2014-06-28",,,"60",,
"UPM00033345","KIEV, UP","2014-06-29",,,"66","76",
"UPM00033345","KIEV, UP","2014-06-30",,,"70",,"59"
"UPM00033345","KIEV, UP","2014-07-01",,,"71","84",
"UPM00033345","KIEV, UP","2014-07-02",,,"65",,
"UPM00033345","KIEV, UP","2014-07-03",,,"67","78",
"UPM00033345","KIEV, UP","2014-07-04",,,"64","74",
"UPM00033345","KIEV, UP","2014-07-05",,,"67","79",
"UPM00033345","KIEV, UP","2014-07-06",,,"71","82",
"UPM00033345","KIEV, UP","2014-07-07",,,"72","84",
"UPM00033345","KIEV, UP","2014-07-08",,,"72","84",
"UPM00033345","KIEV, UP","2014-07-09",,,"70","81",
"UPM00033345","KIEV, UP","2014-07-10","0.79",,"65","72",
"UPM00033345","KIEV, UP","2014-07-11",,,"67",,
"UPM00033345","KIEV, UP","2014-07-12",,,"70",,"64"
"UPM00033345","KIEV, UP","2014-07-13",,,"70","80","62"
"UPM00033345","KIEV, UP","2014-07-14",,,"72","84",
"UPM00033345","KIEV, UP","2014-07-15",,,"73","83",
"UPM00033345","KIEV, UP","2014-07-16",,,"74","85",
"UPM00033345","KIEV, UP","2014-07-17",,,"78","86",
"UPM00033345","KIEV, UP","2014-07-18",,,"73",,
"UPM00033345","KIEV, UP","2014-07-19",,,"68","78",
"UPM00033345","KIEV, UP","2014-07-20","0.00",,"72","84",
"UPM00033345","KIEV, UP","2014-07-21",,,"67","78",
"UPM00033345","KIEV, UP","2014-07-22",,,"67","74",
"UPM00033345","KIEV, UP","2014-07-23",,,"68","74",
"UPM00033345","KIEV, UP","2014-07-24",,,"72","82",
"UPM00033345","KIEV, UP","2014-07-25",,,"74","84",
"UPM00033345","KIEV, UP","2014-07-26",,,"73","85",
"UPM00033345","KIEV, UP","2014-07-27",,,"74","87",
"UPM00033345","KIEV, UP","2014-07-28",,,"76","87",
"UPM00033345","KIEV, UP","2014-07-29",,,"73","85",
"UPM00033345","KIEV, UP","2014-07-30",,,"75","88",
"UPM00033345","KIEV, UP","2014-07-31",,,"77","90",
"UPM00033345","KIEV, UP","2014-08-01",,,"77","92",
"UPM00033345","KIEV, UP","2014-08-02",,,"80","93",
"UPM00033345","KIEV, UP","2014-08-03",,,"81","94",
"UPM00033345","KIEV, UP","2014-08-04",,,"80",,
"UPM00033345","KIEV, UP","2014-08-05",,,"75","87",
"UPM00033345","KIEV, UP","2014-08-06",,,"74","87",
"UPM00033345","KIEV, UP","2014-08-07",,,"73",,
"UPM00033345","KIEV, UP","2014-08-08",,,"74","86",
"UPM00033345","KIEV, UP","2014-08-09",,,"71","88",
"UPM00033345","KIEV, UP","2014-08-10",,,"72","85",
"UPM00033345","KIEV, UP","2014-08-11",,,"74","87",
"UPM00033345","KIEV, UP","2014-08-12",,,"76","89",
"UPM00033345","KIEV, UP","2014-08-13",,,"73","82","68"
"UPM00033345","KIEV, UP","2014-08-14",,,"82","94","66"
"UPM00033345","KIEV, UP","2014-08-15",,,"71","79",
"UPM00033345","KIEV, UP","2014-08-16",,,"66","81",
"UPM00033345","KIEV, UP","2014-08-17",,,"62","72",
"UPM00033345","KIEV, UP","2014-08-18",,,"64","77",
"UPM00033345","KIEV, UP","2014-08-19",,,"68","81",
"UPM00033345","KIEV, UP","2014-08-20",,,"71","85","58"
"UPM00033345","KIEV, UP","2014-08-21",,,"72","82",
"UPM00033345","KIEV, UP","2014-08-22",,,"58","67",
"UPM00033345","KIEV, UP","2014-08-23",,,"62","73",
"UPM00033345","KIEV, UP","2014-08-24",,,"63","75","53"
"UPM00033345","KIEV, UP","2014-08-25",,,"59","67",
"UPM00033345","KIEV, UP","2014-08-26",,,"59","70",
"UPM00033345","KIEV, UP","2014-08-27","0.07",,"60","67",
"UPM00033345","KIEV, UP","2014-08-28","0.19",,"57","66",
"UPM00033345","KIEV, UP","2014-08-29",,,"58","69",
"UPM00033345","KIEV, UP","2014-08-30",,,"61","75",
"UPM00033345","KIEV, UP","2014-08-31",,,"62","78",
"UPM00033345","KIEV, UP","2014-09-01",,,"67","82",
"UPM00033345","KIEV, UP","2014-09-02",,,"68","81",
"UPM00033345","KIEV, UP","2014-09-03",,,"67","78",
"UPM00033345","KIEV, UP","2014-09-04",,,"60","69",
"UPM00033345","KIEV, UP","2014-09-05",,,"59","73",
"UPM00033345","KIEV, UP","2014-09-06",,,"60","75",
"UPM00033345","KIEV, UP","2014-09-07",,,"63","78",
"UPM00033345","KIEV, UP","2014-09-08",,,"65","80",
"UPM00033345","KIEV, UP","2014-09-09",,,"63","81",
"UPM00033345","KIEV, UP","2014-09-10",,,"65","78",
"UPM00033345","KIEV, UP","2014-09-11",,,"65","77",
"UPM00033345","KIEV, UP","2014-09-12",,,"63","77",
"UPM00033345","KIEV, UP","2014-09-13",,,"64","81",
"UPM00033345","KIEV, UP","2014-09-14",,,"66",,
"UPM00033345","KIEV, UP","2014-09-15",,,"55","65",
"UPM00033345","KIEV, UP","2014-09-16",,,"55","67",
"UPM00033345","KIEV, UP","2014-09-17",,,"56","72",
"UPM00033345","KIEV, UP","2014-09-18",,,"52","67",
"UPM00033345","KIEV, UP","2014-09-19",,,"53","69",
"UPM00033345","KIEV, UP","2014-09-20",,,"57","70",
"UPM00033345","KIEV, UP","2014-09-21",,,"56","60","49"
"UPM00033345","KIEV, UP","2014-09-22","0.10",,"55",,"52"
"UPM00033345","KIEV, UP","2014-09-23","1.50",,"53",,
"UPM00033345","KIEV, UP","2014-09-24",,,"44",,
"UPM00033345","KIEV, UP","2014-09-25",,,"44","58",
"UPM00033345","KIEV, UP","2014-09-26",,,"47","62",
"UPM00033345","KIEV, UP","2014-09-27",,,"51","64",
"UPM00033345","KIEV, UP","2014-09-28",,,"53","63",
"UPM00033345","KIEV, UP","2014-09-29",,,"54","67",
"UPM00033345","KIEV, UP","2014-09-30",,,"56","65",
"UPM00033345","KIEV, UP","2014-10-01",,,"49","58",
"UPM00033345","KIEV, UP","2014-10-02",,,"43","58",
"UPM00033345","KIEV, UP","2014-10-03",,,"43","57",
"UPM00033345","KIEV, UP","2014-10-04",,,"44",,
"UPM00033345","KIEV, UP","2014-10-05",,,"49","60",
"UPM00033345","KIEV, UP","2014-10-06",,,"47","57","40"
"UPM00033345","KIEV, UP","2014-10-07",,,"44","55",
"UPM00033345","KIEV, UP","2014-10-08",,,"46","58","32"
"UPM00033345","KIEV, UP","2014-10-09",,,"51","62","38"
"UPM00033345","KIEV, UP","2014-10-10",,,"53","68","40"
"UPM00033345","KIEV, UP","2014-10-11",,,"54","71",
"UPM00033345","KIEV, UP","2014-10-12",,,"53","69",
"UPM00033345","KIEV, UP","2014-10-13",,,"55","74",
"UPM00033345","KIEV, UP","2014-10-14",,,"57","72",
"UPM00033345","KIEV, UP","2014-10-15",,,"57","70",
"UPM00033345","KIEV, UP","2014-10-16",,,"56","64",
"UPM00033345","KIEV, UP","2014-10-17",,,"52","59",
"UPM00033345","KIEV, UP","2014-10-18",,,"39",,
"UPM00033345","KIEV, UP","2014-10-19",,,"37","47",
"UPM00033345","KIEV, UP","2014-10-20",,,"52","62","38"
"UPM00033345","KIEV, UP","2014-10-21",,,"53","60",
"UPM00033345","KIEV, UP","2014-10-22",,,"48","56",
"UPM00033345","KIEV, UP","2014-10-23",,,"35",,
"UPM00033345","KIEV, UP","2014-10-24",,,"27","33",
"UPM00033345","KIEV, UP","2014-10-25",,,"27","39",
"UPM00033345","KIEV, UP","2014-10-26",,,"30","45",
"UPM00033345","KIEV, UP","2014-10-27",,,"32","47",
"UPM00033345","KIEV, UP","2014-10-28",,,"33","49",
"UPM00033345","KIEV, UP","2014-10-29",,,"36","53",
"UPM00033345","KIEV, UP","2014-10-30",,,"36","56",
"UPM00033345","KIEV, UP","2014-10-31",,,"38",,
"UPM00033345","KIEV, UP","2014-11-01",,,"37",,
"UPM00033345","KIEV, UP","2014-11-02",,,"29","35",
"UPM00033345","KIEV, UP","2014-11-03",,,"33","45",
"UPM00033345","KIEV, UP","2014-11-04",,,"43","54","32"
"UPM00033345","KIEV, UP","2014-11-05",,,"45","55",
"UPM00033345","KIEV, UP","2014-11-06",,,"42","51",
"UPM00033345","KIEV, UP","2014-11-07",,,"41","47",
"UPM00033345","KIEV, UP","2014-11-08",,,"51","57","44"
"UPM00033345","KIEV, UP","2014-11-09",,,"51","62",
"UPM00033345","KIEV, UP","2014-11-10",,,"46","58",
"UPM00033345","KIEV, UP","2014-11-11",,,"42","45","36"
"UPM00033345","KIEV, UP","2014-11-12",,,"41","43",
"UPM00033345","KIEV, UP","2014-11-13",,,"41",,"40"
"UPM00033345","KIEV, UP","2014-11-14",,,"38",,
"UPM00033345","KIEV, UP","2014-11-15",,,"38","42","33"
"UPM00033345","KIEV, UP","2014-11-16",,,"40","44","36"
"UPM00033345","KIEV, UP","2014-11-17",,,"34",,
"UPM00033345","KIEV, UP","2014-11-18",,,"29",,"27"
"UPM00033345","KIEV, UP","2014-11-19",,,"31","33","28"
"UPM00033345","KIEV, UP","2014-11-20","0.16",,"33",,"31"
"UPM00033345","KIEV, UP","2014-11-21",,,"34","42",
"UPM00033345","KIEV, UP","2014-11-22",,,"29","35",
"UPM00033345","KIEV, UP","2014-11-23","0.20",,"29","30",
"UPM00033345","KIEV, UP","2014-11-24",,"3.5","23","28",
"UPM00033345","KIEV, UP","2014-11-25",,"2.8","24","27","19"
"UPM00033345","KIEV, UP","2014-11-26",,"2.8","23","25","22"
"UPM00033345","KIEV, UP","2014-11-27","0.00","2.4","24","26",
"UPM00033345","KIEV, UP","2014-11-28","0.09","2.8","25","27","23"
"UPM00033345","KIEV, UP","2014-11-29","0.03","4.3","26",,"24"
"UPM00033345","KIEV, UP","2014-11-30","0.02","4.7","24","26",
"UPM00033345","KIEV, UP","2014-12-01",,"3.9","18","23",
"UPM00033345","KIEV, UP","2014-12-02",,"3.1","15","27",
"UPM00033345","KIEV, UP","2014-12-03",,"2.8","17","22","13"
"UPM00033345","KIEV, UP","2014-12-04",,"2.8","17","24",
"UPM00033345","KIEV, UP","2014-12-05",,"2.8","17",,
"UPM00033345","KIEV, UP","2014-12-06",,"2.8","22","25","16"
"UPM00033345","KIEV, UP","2014-12-07",,"2.8","21","23","19"
"UPM00033345","KIEV, UP","2014-12-08",,"2.8","23",,"20"
"UPM00033345","KIEV, UP","2014-12-09",,"2.8","30",,"25"
"UPM00033345","KIEV, UP","2014-12-10",,"2.8","32","32",
"UPM00033345","KIEV, UP","2014-12-11","0.28","2.4","32","34","32"
"UPM00033345","KIEV, UP","2014-12-12",,"2.8","32","35",
"UPM00033345","KIEV, UP","2014-12-13",,"2.4","35","41","28"
"UPM00033345","KIEV, UP","2014-12-14",,"1.6","33","45",
"UPM00033345","KIEV, UP","2014-12-15",,"1.2","33","44",
"UPM00033345","KIEV, UP","2014-12-16",,"0.8","31",,"26"
"UPM00033345","KIEV, UP","2014-12-17",,,"38","40","31"
"UPM00033345","KIEV, UP","2014-12-18",,,"33","37","30"
"UPM00033345","KIEV, UP","2014-12-19",,,"38",,"32"
"UPM00033345","KIEV, UP","2014-12-20","0.16",,"42",,
"UPM00033345","KIEV, UP","2014-12-21",,,"36",,
"UPM00033345","KIEV, UP","2014-12-22",,,"36",,
"UPM00033345","KIEV, UP","2014-12-23",,,"43","48","36"
"UPM00033345","KIEV, UP","2014-12-24","0.17",,"43",,
"UPM00033345","KIEV, UP","2014-12-25",,,"41","46",
"UPM00033345","KIEV, UP","2014-12-26",,,"26",,
"UPM00033345","KIEV, UP","2014-12-27",,,"19","23","15"
"UPM00033345","KIEV, UP","2014-12-28",,,"18","24",
"UPM00033345","KIEV, UP","2014-12-29",,,"18",,
"UPM00033345","KIEV, UP","2014-12-30",,,"15","20",
"UPM00033345","KIEV, UP","2014-12-31","0.00","0.4","12",,
"UPM00033345","KIEV, UP","2015-01-01","0.01",,"28",,"17"
"UPM00033345","KIEV, UP","2015-01-02",,,"34","39","31"
"UPM00033345","KIEV, UP","2015-01-03",,,"37","40",
"UPM00033345","KIEV, UP","2015-01-04","0.04","0.8","33","35",
"UPM00033345","KIEV, UP","2015-01-05","0.01","0.4","30","32",
"UPM00033345","KIEV, UP","2015-01-06","0.04","0.4","15",,
"UPM00033345","KIEV, UP","2015-01-07",,"0.8","8","13",
